Course Code,Section Code,Section Display Name,Est. Enroll.,ISBN,Title,Author,Publisher,Date,Edition,Required?,Supplier,Link,OK to Use Newer Edition?,OK to Use Older Edition?,Section Status,Submitted By
BIOL 1051,606,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,607,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,608,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,609,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,610,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,611,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1051,612,,,978-1-5339-2766-8,Exploring Biology,ECU Biology Dept,HaydenMcNeil,,Thirteenth,required,,,,,Approved,
BIOL 1060,3,James Morley,0,978-0-321-81153-0,Environmental Science : Toward a Sustainable Future,"Wright, Richard T. and Boorse, Dorothy F.",Benjamin-Cummings Publishing Company,1/8/2013,12,choice,,,*,,Approved,James Morley
BIOL 1060,3,James Morley,0,978-0-13-401127-1,Environmental Science : Toward a Sustainable Future,"Wright, Richard T., Boorse, Dorothy F., Wright, Richard, and Boorse, Dorothy",Pearson Education,1/7/2016,13,choice,,,,*,Approved,James Morley
BIOL 1060,2,Patrick Harris,,,No textbooks selected,,,,,,,,,,Approved,Patrick Harris
BIOL 1060,603,Patrick Harris,30,978-1-319-05962-0,Scientific American Environmental Science for a Changing World,"Karr, Susan, Houtman, Anne, and InterlandI, Jeneen","Freeman & Company, W. H.",1/5/2018,3,recommended,,,,*,Approved,Patrick Harris
BIOL 1061,2,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,3,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,602,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,603,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,604,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,601,Cody Garrison,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,1,James Morley,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1061,4,James Morley,,,No textbooks selected,,,,,,,,,,Approved,James Morley
BIOL 1100,2,Atta Ahmad,100,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,*,*,Approved,Atta Ahmad
BIOL 1100,3,Atta Ahmad,100,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,,,Approved,
BIOL 1100,602,Atta Ahmad,,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,,,Approved,
BIOL 1100,603,Atta Ahmad,,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,required,,,,,Approved,
BIOL 1100,1,Paul Hager,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1100,601,Paul Hager,,978-1-947172-51-7,Biology 2e (Free Online Openstax),"Clark, Mary Ann, Choi, Jung, Douglas, Matthew",OpenStax,1/1/2018,2nd,optional,,,,,Approved,
BIOL 1101,1,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,2,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,3,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,4,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,5,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,6,,48,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,Taria Crenshaw
BIOL 1101,601,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,602,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,603,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,604,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,605,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1101,606,,,978-1-5339-2782-8,BIOL 1101:Principles of Biology Lab 1 (ECU) PDF thru VitalSource/RedShelf,Dept of Biology,Hayden-McNeil,1/1/2021,3rd,required,,,,,Approved,
BIOL 1200,4,Alfred Lamb,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1200,5,Alfred Lamb,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1200,1,Jeffrey McKinnon,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1200,2,Jeffrey McKinnon,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 1200,601,Jeffrey McKinnon,160,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,recommended,,,*,,Approved,Jeffrey McKinnon
BIOL 1200,602,Jeffrey McKinnon,160,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,recommended,,,*,,Approved,Jeffrey McKinnon
BIOL 1200,3,Patrick Harris,45,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,required,,,*,*,Approved,Patrick Harris
BIOL 1200,603,Patrick Harris,45,978-1-947172-51-7,Biology 2e,"Clark, Mary Ann, Choi, Jung, and Douglas, Matthew",OpenStax,4/1/2018,,required,,,*,*,Approved,Patrick Harris
BIOL 2016,601,James Loudon,,,No textbooks selected,,,,,,,,,,Approved,James Loudon
BIOL 2016,602,James Loudon,,,No textbooks selected,,,,,,,,,,Approved,James Loudon
BIOL 2016,603,James Loudon,,,No textbooks selected,,,,,,,,,,Approved,James Loudon
BIOL 2016,604,James Loudon,,,No textbooks selected,,,,,,,,,,Approved,James Loudon
BIOL 2110,601,Margit Schmidt,150,978-1-259-70521-2,Foundations in Microbiology,"Talaro, Chess, Talaro, Kathleen Park, and Chess, Barry",McGraw-Hill Education,2/20/2017,10,optional,,,*,,Approved,Jean-Luc Scemama
BIOL 2110,602,Margit Schmidt,150,978-1-259-70521-2,Foundations in Microbiology,"Talaro, Chess, Talaro, Kathleen Park, and Chess, Barry",McGraw-Hill Education,2/20/2017,10,optional,,,*,,Approved,Jean-Luc Scemama
BIOL 2111,1,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,2,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,3,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,4,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,5,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,6,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,7,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,8,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,9,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,10,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,11,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,12,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,13,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,14,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,15,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,16,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,17,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,18,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,19,,304,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,Kristen Andrews
BIOL 2111,601,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,602,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,603,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,604,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,605,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,606,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,607,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,608,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,609,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,610,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,611,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,612,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,613,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,614,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,615,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,616,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,617,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,618,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2111,619,,,978-1-5339-2767-5,BIOL 2111 Lab Manual (10ED) ,Andrews,Hayden,1/1/2020,10,required,,,,,Approved,
BIOL 2130,601,Christopher Anderson,40,978-0-13-465235-1,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Essentials of Human Anatomy and Physiology,"Marieb, Elaine N., Keller, Suzanne M., Marieb, Elaine, and Keller, Suzanne",Pearson Education,1/1/2017,12,required,,,,,Approved,Christopher Anderson
BIOL 2130,1,Kristin Voytek,,978-0-13-465235-1,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Essentials of Human Anatomy and Physiology,"Marieb, Elaine N., Keller, Suzanne M., Marieb, Elaine, and Keller, Suzanne",Pearson Education,1/1/2017,12,required,,,,,Approved,Susan Stancombe
BIOL 2130,1,Kristin Voytek,,978-0-13-481084-3,Essentials of Human Anatomy and Physiology and Modified MasteringA&P with Pearson EText -- ValuePack Access Card Package,"Marieb, Elaine N. and Keller, Suzanne M.",Pearson Education,2/7/2017,12,choice,,,,,Approved,Susan Stancombe
BIOL 2130,603,Kristin Voytek,,978-0-13-465235-1,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Essentials of Human Anatomy and Physiology,"Marieb, Elaine N., Keller, Suzanne M., Marieb, Elaine, and Keller, Suzanne",Pearson Education,1/1/2017,12,required,,,,,Approved,
BIOL 2130,603,Kristin Voytek,,978-0-13-481084-3,Essentials of Human Anatomy and Physiology and Modified MasteringA&P with Pearson EText -- ValuePack Access Card Package,"Marieb, Elaine N. and Keller, Suzanne M.",Pearson Education,2/7/2017,12,choice,,,,,Approved,
BIOL 2130,602,Yong Zhu,40,978-0-13-465235-1,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Essentials of Human Anatomy and Physiology,"Marieb, Elaine N., Keller, Suzanne M., Marieb, Elaine, and Keller, Suzanne",Pearson Education,1/1/2017,12,required,,,*,*,Approved,Yong Zhu
BIOL 2130,602,Yong Zhu,40,978-0-13-481084-3,Essentials of Human Anatomy and Physiology and Modified MasteringA&P with Pearson EText -- ValuePack Access Card Package,"Marieb, Elaine N. and Keller, Suzanne M.",Pearson Education,2/7/2017,12,choice,,,,,Approved,Yong Zhu
BIOL 2131,3,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 2131,4,,,,No textbooks selected,,,,,,,,,,Approved,
BIOL 2131,601,Christopher Anderson,,,No textbooks selected,,,,,,,,,,Approved,Christopher Anderson
BIOL 2131,1,Kristin Voytek,,978-0-13-442483-5,Essentials of Human Anatomy and Physiology Laboratory Manual,"Jackson, Pamela B., Marieb, Elaine N., Jackson, Pamela, and Marieb, Elaine",Pearson Education,1/3/2017,7,required,,,,,Approved,Susan Stancombe
BIOL 2131,2,Kristin Voytek,,978-0-13-442483-5,Essentials of Human Anatomy and Physiology Laboratory Manual,"Jackson, Pamela B., Marieb, Elaine N., Jackson, Pamela, and Marieb, Elaine",Pearson Education,1/3/2017,7,required,,,,,Approved,Susan Stancombe
BIOL 2131,602,Yong Zhu,40,978-0-13-442483-5,Essentials of Human Anatomy and Physiology Laboratory Manual,"Jackson, Pamela B., Marieb, Elaine N., Jackson, Pamela, and Marieb, Elaine",Pearson Education,1/3/2017,7,required,,,,,Approved,Yong Zhu
BIOL 2131,603,Kristin Voytek,,978-0-13-442483-5,Essentials of Human Anatomy and Physiology Laboratory Manual,"Jackson, Pamela B., Marieb, Elaine N., Jackson, Pamela, and Marieb, Elaine",Pearson Education,1/3/2017,7,required,,,,,Approved,
BIOL 2131,604,Kristin Voytek,,978-0-13-442483-5,Essentials of Human Anatomy and Physiology Laboratory Manual,"Jackson, Pamela B., Marieb, Elaine N., Jackson, Pamela, and Marieb, Elaine",Pearson Education,1/3/2017,7,required,,,,,Approved,
BIOL 2140,1,Elizabeth Jones,250,978-0-13-673904-3,Lecture Notes Supplement: Biol 2140 (ecu),Jones,Pearson,1/1/2020,4,required,,,,,Approved,Elizabeth Jones
BIOL 2140,1,Elizabeth Jones,250,978-0-13-476341-5,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Human Anatomy and Physiology,"Marieb, Elaine N., Hoehn, Katja N., Marieb, Elaine, and Hoehn, Katja",Pearson Education,1/5/2018,11,required,,,,,Approved,Elizabeth Jones
BIOL 2140,601,Elizabeth Jones,,978-0-13-673904-3,Lecture Notes Supplement: Biol 2140 (ecu),Jones,Pearson,1/1/2020,4,required,,,,,Approved,
BIOL 2140,601,Elizabeth Jones,,978-0-13-476341-5,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Human Anatomy and Physiology,"Marieb, Elaine N., Hoehn, Katja N., Marieb, Elaine, and Hoehn, Katja",Pearson Education,1/5/2018,11,required,,,,,Approved,
BIOL 2141,1,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,2,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,3,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,4,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,5,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,6,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,7,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,8,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,9,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,10,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,11,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,12,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,Elizabeth Jones
BIOL 2141,601,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,602,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,603,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,604,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,605,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,606,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,607,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,608,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,609,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,610,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,611,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2141,612,,,978-1-323-83765-8,Human Anatomy Lab Manual: Biol 2141 (ECU),Jones,Pearson,1/1/2018,,required,,,,,Approved,
BIOL 2150,1,Elizabeth Jones,225,978-1-323-90155-7,Lecture Notes Supplement: BIOL 2150 (ECU),Jones,Pearson,1/1/2018,3ED,required,,,,,Approved,Elizabeth Jones
BIOL 2150,1,Elizabeth Jones,225,978-0-13-476341-5,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Human Anatomy and Physiology,"Marieb, Elaine N., Hoehn, Katja N., Marieb, Elaine, and Hoehn, Katja",Pearson Education,1/5/2018,11,required,,,,,Approved,Elizabeth Jones
BIOL 2150,2,Elizabeth Jones,225,978-1-323-90155-7,Lecture Notes Supplement: BIOL 2150 (ECU),Jones,Pearson,1/1/2018,3ED,required,,,,,Approved,Elizabeth Jones
BIOL 2150,2,Elizabeth Jones,225,978-0-13-476341-5,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Human Anatomy and Physiology,"Marieb, Elaine N., Hoehn, Katja N., Marieb, Elaine, and Hoehn, Katja",Pearson Education,1/5/2018,11,required,,,,,Approved,Elizabeth Jones
BIOL 2150,601,Elizabeth Jones,,978-1-323-90155-7,Lecture Notes Supplement: BIOL 2150 (ECU),Jones,Pearson,1/1/2018,3ED,required,,,,,Approved,
BIOL 2150,601,Elizabeth Jones,,978-0-13-476341-5,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Human Anatomy and Physiology,"Marieb, Elaine N., Hoehn, Katja N., Marieb, Elaine, and Hoehn, Katja",Pearson Education,1/5/2018,11,required,,,,,Approved,
BIOL 2150,602,Elizabeth Jones,,978-1-323-90155-7,Lecture Notes Supplement: BIOL 2150 (ECU),Jones,Pearson,1/1/2018,3ED,required,,,,,Approved,
BIOL 2150,602,Elizabeth Jones,,978-0-13-476341-5,Modified Mastering a&P with Pearson EText -- Standalone Access Card -- for Human Anatomy and Physiology,"Marieb, Elaine N., Hoehn, Katja N., Marieb, Elaine, and Hoehn, Katja",Pearson Education,1/5/2018,11,required,,,,,Approved,
BIOL 2151,1,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,2,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,3,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,4,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,5,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,6,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,7,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,8,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,9,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,10,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,11,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,12,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,13,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,14,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,15,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,Elizabeth Jones
BIOL 2151,601,,,978-1-323-83766-5,Human Anatomy Lab Manual: Biol 2151 (ECU),Jones,Pearson,1/1/2018,2ED,required,,,,,Approved,
